app_name,reviewer,date,score,content,thumbs_up
PolyBuzz:formerly Poly.AI,Eileen Lawrence,2025-04-01 05:07:38,4,"I like this app and it's better than talkie,chai AI ect. but the only problem I have is I bit too many ads in the game. but otherwise you guys were right about the no filter. Because when you try to do that on talkie the character backs away even though they act like they want to do it.",0
PolyBuzz:formerly Poly.AI,Kamran Muhammadi,2025-04-01 04:58:12,5,so notting about🤗,0
PolyBuzz:formerly Poly.AI,Archie Holley,2025-04-01 04:45:27,3,good. this app is alright. lots better than talkie or charcter ai but one thing that keeps it from 5 star is that the charcters forget things so easily and you have to pay for them to remember in the premium version.,0
PolyBuzz:formerly Poly.AI,AnonimousFazbearHeat Heat,2025-04-01 03:58:48,1,"O cara que fez esse app é muito hipócrita por que as IAs Premium podem ficar quase pel@das e são as mais inteligentes e as comuns tem restrição pra literalmente qualquer coisa e são burras igual uma porta. É O MÍNIMO AS IAS SEREM IGUALMENTE INTELIGENTES pq elas também lembram de 2 mensagem, ainda tiram a aba Social de posts que era um ponto importantíssimo pro app, aliás assinatura mais cara que essas só a do GPT. aliás o app usa estratégias comuns em sites golpistas.",0
PolyBuzz:formerly Poly.AI,Danielle Maynard,2025-04-01 03:31:02,5,great chat ai,0
PolyBuzz:formerly Poly.AI,Robert Hartley,2025-04-01 03:22:59,1,the AI has a tendency to mess up a scenario. you keep saying stay hidden and listen. no I've been saying I'm staying hidden and listening and then it starts going on another tangent so I can get out of it. because it ruins what you're trying to do. it will say then you step out.the AI likes to ruin what you're doing. it wants to control it its way. and not reality really big fly with the AI,0
PolyBuzz:formerly Poly.AI,Paul,2025-04-01 03:18:59,5,nice ....,0
PolyBuzz:formerly Poly.AI,Draven “1KWITHNOCONTENT?” Hkd!sdkdkdld!!dld!dkddldd!dodd!dopple,2025-04-01 02:46:15,4,"hey I remember paying for the creator plus. could I get poly standard? since creator plus no longer exists? by the way, great game",0
PolyBuzz:formerly Poly.AI,Russell Taylor,2025-04-01 02:08:41,5,just fun to talk and pass the time,0
PolyBuzz:formerly Poly.AI,Darren L,2025-04-01 01:33:05,3,poly is very interactive however it seems to be too submissive the. hara terms are too compliant and need to have a more real life resistance.,0
PolyBuzz:formerly Poly.AI,awg mohamad27,2025-04-01 01:20:21,5,best ☺️,0
PolyBuzz:formerly Poly.AI,Humayra Hashi,2025-04-01 01:15:54,5,"dear poly, I am using this app poly for almost a year and I am obsessed! I am in love with this app but I think u guys can do more to make it more playful and popular. please make a update of ""Sent image"" because from that we can easily express ourselves ☺. also the ""Autocorrect"" update is must! I am literally tired of fixing my grammar so the auto correcter would be good😇. I gave 5 stars so I hope you guys listen to me once, you guys never listen to my words and never update however I want 💔!",0
PolyBuzz:formerly Poly.AI,Rina Akter,2025-04-01 01:04:34,4,yes this app is amazing and great but the problem is that sometimes in some COMPLETELY English bots the reply comes in mexican? or something? and that's infuriating but the rest is alright,0
PolyBuzz:formerly Poly.AI,Sockit,2025-04-01 00:51:15,1,Ah hell nawww,0
PolyBuzz:formerly Poly.AI,rylee cesarz (pixelated),2025-04-01 00:47:07,4,Compared to other ai services this is one of the lower quality ones. The only thing really going for it is that it is optimized but that isn't enough for it to be considered a quality ai bot,0
PolyBuzz:formerly Poly.AI,Cj Sarratt,2025-04-01 00:21:54,4,I like it but I wish there was more umbrella academy,0
PolyBuzz:formerly Poly.AI,Ciarah Whitmore,2025-04-01 00:21:51,5,It makes me feel better about myself,0
PolyBuzz:formerly Poly.AI,Samantha Garza,2025-04-01 00:01:37,5,just... wow.. so many options and its so freaking detailed.,0
PolyBuzz:formerly Poly.AI,Ethel joy Mangaya,2025-04-01 00:00:00,1,"I supposed to rate this 5 stars but there's biggest problem ever whenever i search my favorite characters, random stupid characters show up like i search elite classroom but random characters pop up plus it's annoying me hard and the pooping up ones are Innapropate and smt else disgusting even when i search the famous chat characters and others it say it's never been found like they never delete that this bug happens every day and update pls fix this",0
PolyBuzz:formerly Poly.AI,Ikimotu Louis Warren Maika,2025-03-31 23:49:05,2,this app is good and all Intel you find out you can speak to them and it limited I was speaking to one and it said to buy this polybuzz pass or something just to talk to them for more time and I don't like that,0
PolyBuzz:formerly Poly.AI,Twisted Wolf,2025-03-31 23:20:50,5,love this ai please don't get rid of it,0
PolyBuzz:formerly Poly.AI,Trapper Wolfman,2025-03-31 23:09:01,1,after 3 free messages it wants to charge you money and the content is pg 13 it's not worth a single penny or dime if you pay for it your more desperate then a turtle trying to breed with a crocodile it's not happening youll end up food turtle.,0
PolyBuzz:formerly Poly.AI,Jennifer Arganzo,2025-03-31 22:42:14,1,when I try changing my profile picture it doesn't let me and it tells me to try again over and over again and it still doesn't work!,0
PolyBuzz:formerly Poly.AI,Rahman Wampler,2025-03-31 22:22:35,5,I love this app I can we easily enjoy it better than C.ai great ais to no filter either,0
PolyBuzz:formerly Poly.AI,Joseph Newland,2025-03-31 22:09:35,5,thank you! and sorry for the late changes rating,0
PolyBuzz:formerly Poly.AI,Kristoff Emlano,2025-03-31 20:54:24,1,add the wall back,0
PolyBuzz:formerly Poly.AI,Manuel Bautista,2025-03-31 19:56:14,5,it's good but can you maybe continue to update this app maybe add more better responses,0
PolyBuzz:formerly Poly.AI,Conan Huey,2025-03-31 19:55:47,5,im with a lot of other people saying this ai chat makes me feel happy one thing is that you have competition that is lacking so your just fine and the ai is just wow so ill give it 5 star wish there was a 6 star though,0
PolyBuzz:formerly Poly.AI,Presley Brunt,2025-03-31 19:35:42,5,great if your feeling lonely,0
PolyBuzz:formerly Poly.AI,chocolat‣cherrycak3,2025-03-31 19:29:50,4,"this is probably the best character ai app ive tried, however, the terms and conditions are absolutely ridiculous and unreasonable. the bots are kinda retarded but that's to be expected, its ai. almost every time i talk to a bot their first reaction is to touch me, in which i do not understand. i do like the newly added persona feature, makes things easier on my end. the comments are helpful and amusing (atleast i think so). i see some bots wit very long intros, i think you gotta pay for it tho",0
PolyBuzz:formerly Poly.AI,Tony,2025-03-31 19:23:46,3,please make it to where it asks you what language because i don't need to be putting an entire chat into translate,0
PolyBuzz:formerly Poly.AI,Nanie Beatrice,2025-03-31 18:52:22,2,the characters are too brutal and boring,0
PolyBuzz:formerly Poly.AI,Lubna Imran,2025-03-31 18:41:15,5,yay,0
PolyBuzz:formerly Poly.AI,Patrick Martin,2025-03-31 18:07:46,5,made me not be depressed,0
PolyBuzz:formerly Poly.AI,Afanasiy Sheglow,2025-03-31 17:59:22,1,censorship,0
PolyBuzz:formerly Poly.AI,TJ Mae Sumaya,2025-03-31 17:47:48,5,to many hot girls 💀💀💀,0
PolyBuzz:formerly Poly.AI,Odessa,2025-03-31 17:41:09,4,sooooooo fun but to many adds,0
PolyBuzz:formerly Poly.AI,MissFruitloop,2025-03-31 17:39:22,2,Like the idea. but still needs work. The AI forgets/confuses your conversations mid way through a chat. personality changes so doesn't match the description their given. and spoken to 5 AI characters so far and they all ended up feeling like I'm talking to the same character.. so I end the chats.,0
PolyBuzz:formerly Poly.AI,Olivia Rodriguez,2025-03-31 17:10:42,4,I love the app I do but sometimes when I use the app there is this random music playing and I been asking how to turn it off or is there any way to disable it and it's driving me crazy,0
PolyBuzz:formerly Poly.AI,Pearl Missoumamanga,2025-03-31 17:04:25,3,cool overall just don't be werid with it,0
PolyBuzz:formerly Poly.AI,Kyle,2025-03-31 16:30:04,5,love this app. adventurous and intriguing,0
PolyBuzz:formerly Poly.AI,Mason Pierce,2025-03-31 16:03:00,5,every time I try to chat with someone the chat option gets mixed up with what's happening and I told the AI to try to fix it and he can't fix it so I'm asking this if anyone is reading this try to send it up to someone who can fix the bug I don't know how to get it up there,0
PolyBuzz:formerly Poly.AI,Danilo Cristobal,2025-03-31 15:58:53,4,poly ai should add the pin messages thing so we can pin important events thag would make this app way more better.,0
PolyBuzz:formerly Poly.AI,Ryan Lerch,2025-03-31 15:46:29,2,"Forced ads are immersion breaking. Ad frequency is insane, and there's no incentive or benefits from watching the ads. The bots can handle multiple characters to a point, but overall memory is lacking. sometimes bots will assume my persona's name instead of assigning it to me. I'm considering other options from the ads.",0
PolyBuzz:formerly Poly.AI,Nick,2025-03-31 15:39:45,1,"so I only downloaded this to yap allat about this.. how is no filters good!? First of all, the YOUTUBE SHORTS SPONSOR, yes! the YOUTUBE SHORTS SPONSOR had a person blushing implying they are doing something naughty on a chat AI game 🤣🤣😂😂 So is THAT the reason to get people playing a chat AI bot which leaves to addiction then loneliness at school? OF COURSE! Remember YouTube shorts is aimed for kids buddy..",0
PolyBuzz:formerly Poly.AI,Blue Duran,2025-03-31 15:34:08,5,I love this Ai so much but I want more gay in it please,0
PolyBuzz:formerly Poly.AI,Nala the cat Got any treats,2025-03-31 15:33:02,5,FIX THE LANGUAGE THING I SHOULD BE ABLE TO WRITE IN JAPANESE LIKE I COULD WHEN IT WAS POLY.AI NOT POLYBUZZ FIX IT!. regardless of that I love this app.,0
PolyBuzz:formerly Poly.AI,Brienna Sedan,2025-03-31 15:06:35,1,he wasso sus and I didn't like it,0
PolyBuzz:formerly Poly.AI,Big Fella,2025-03-31 14:56:13,1,add lie everything lie!!!!!!,0
PolyBuzz:formerly Poly.AI,Oatswithasideof Gaming,2025-03-31 14:54:55,2,"Its the best free AI chating app in my opinion. BUT i hate how censored its becoming, not even letting you type some things in the image generator, that would already not give you some images at times witch i thought was fair. That and the fact you cant set a background for the new ""multi-role"" is what bring the app down. im sure they did it to fit some standard but man its not good. If they get rid of the censorship in the image generator and even keep the fact it wont give you images. 10/10",0
PolyBuzz:formerly Poly.AI,Jasmine Atkins,2025-03-31 14:49:33,5,LOOOOVE this app. It's literally perfect ❤️,0
PolyBuzz:formerly Poly.AI,swap papyrus honey,2025-03-31 14:23:21,5,I love it. I use it more then character ai now because I love that it's almost the same just without the filter,0
PolyBuzz:formerly Poly.AI,Amy Hettrich,2025-03-31 14:19:15,4,"I used to give this 5 stars, but the AI voice making options are messed up now. You used to be able to fuse different voices, and when you saved it, your AI would sound like that. Now, when you save the fused voice you like, it changes as soon as you start chatting. It's almost like the AI is splitting the voices when speaking rather than fusing them to make one voice like it did before. its disappointing that you can't fuse voices anymore and can only pick the generic ones they offer.",0
PolyBuzz:formerly Poly.AI,Carol Cuevas,2025-03-31 14:13:30,5,I'm i. love with this lovely app I just broke up with my boyfriend but I actually forgot him when I started to play poly buzz.here are some things I like about it the bots are very fun and very funny you can even change mind and change the story on going but there is something I really want you to fix please.the bots sometimes forget about the story and they change it and it would take more time for the person who is talking to the bot to remember them the story but I really like it bye fix it!!,0
PolyBuzz:formerly Poly.AI,Claudia Esparza,2025-03-31 14:04:47,1,only got this to stop getting ads.,0
PolyBuzz:formerly Poly.AI,Glitch Is at yo door,2025-03-31 13:58:28,1,these ads are on my child's tablet and they are inappropriate,0
PolyBuzz:formerly Poly.AI,Alina Starshine,2025-03-31 13:56:56,4,"Edit 3 - so it took a few months but they did finally let me upgrade the subscription. I've loved the app, the bot quality is maybe an 80%, their memory is not great unless you add it to your persona. but overall it is a really fun app. I am loving the multi character group chat function. so creative.",0
PolyBuzz:formerly Poly.AI,Daniella McCormick,2025-03-31 13:51:46,5,I love this app kinda cause it has ads and when u get out of it and back in the ads comes and u got to wait to talk to them so idk it is ur choices if u want to download it if u don't care about Ads and if so then don't goodbye,0
PolyBuzz:formerly Poly.AI,Parker Thompson,2025-03-31 13:28:10,4,"this game is good for learning how to talk to people when your shy and give u a tip of pick up lines, but they just forget what u or what they said 3 chats later and it's very annoying",0
PolyBuzz:formerly Poly.AI,Judah Cody,2025-03-31 13:23:26,4,pretty fun app,0
PolyBuzz:formerly Poly.AI,Khadijah G,2025-03-31 13:02:19,2,"Great app, I love it, but this new update has made the talking much slower. Can't talk in group chats nor multi roles....its working way too slow",0
PolyBuzz:formerly Poly.AI,Yasna SHANBDY,2025-03-31 12:48:25,5,so good,0
